00 1c 02 03 04 
00 1c 02 03 05 
00 1c 02 03 07 
00 0b 0f 16 16 
00 0b 0f 16 17 08 
00 0b 0f 16 19 03 
00 0b 0f 16 20 08 
00 0b 0f 16 20 
00 0b 0f 1b 01 0c 
00 0b 0f 1b 02 
00 0b 0f 1b 08 
00 0b 0f 1b 09 02 
00 0b 0f 1b 0b 0c 
00 0b 0f 1b 10 08 
00 0b 0f 1b 16 02 
00 0b 0f 1b 16 
00 0b 0f 1b 19 02 
00 0b 0f 1b 19 
00 0b 0f 1b 1f 02 
00 0b 0f 1b 20 02 
00 0b 0f 1b 27 02 
00 0b 0f 1b 27 
00 0b 0f 1b 
00 0b 0f 1c 01 08 
00 0b 0f 1c 02 02 
00 0b 0f 1c 03 02 
00 0b 0f 1c 0b 08 
00 0b 0f 1c 10 0d 
00 0b 0f 1c 17 0c 
00 0b 0f 1c 1f 02 
00 0b 0f 1c 1f 
00 0b 0f 1c 20 02 
00 0b 0f 1d 03 08 
00 0b 0f 1d 09 
00 0b 0f 1d 0b 08 
00 0b 0f 1d 0b 
00 0b 0f 1d 0c 
00 0b 0f 1d 10 0c 
00 0b 0f 1d 17 08 
00 0b 0f 1d 18 02 
00 0b 0f 1d 19 08 
00 0b 0f 24 02 02 
00 0b 0f 24 03 02 
00 0b 0f 24 11 02 
00 0b 0f 24 1f 02 
00 0b 0f 24 20 0e 
00 0b 0f 24 
00 0b 0f 25 01 08 
00 0b 0f 25 02 02 
00 0b 0f 25 04 0c 
00 0b 0f 25 04 
00 0b 0f 25 09 
00 0b 0f 25 0b 08 
00 0b 0f 25 0b 
00 0b 0f 25 10 08 
00 0b 0f 25 19 02 
00 0b 0f 25 1f 02 
00 0b 0f 25 20 02 
00 0b 10 02 08 06 
00 0b 10 02 0f 08 
00 0b 10 02 12 0c 
00 0b 10 02 15 0e 
00 0b 10 02 18 0f 
00 0b 10 03 08 05 
00 0b 10 03 0e 05 
00 0b 10 03 0f 08 
00 0b 10 03 12 08 
00 0b 10 03 14 
00 0b 10 03 16 0d 
00 0b 10 03 17 0f 
00 0b 10 03 18 0f 
00 0b 10 03 1e 0f 
00 0b 10 08 01 03 
00 0b 10 08 02 0c 
00 0b 10 08 04 02 
00 0b 10 08 04 
00 0b 10 08 08 03 
00 0b 10 08 09 02 
00 0b 10 08 0a 02 
00 0b 10 08 0e 02 
00 0b 10 08 0f 02 
00 0b 10 08 12 0d 
00 0b 10 0c 01 03 
00 0b 10 0c 08 08 
00 0b 10 0c 09 02 
00 0b 10 0c 0f 02 
00 0b 10 0c 12 02 
00 0b 10 0c 16 0f 
00 0b 10 0c 27 13 
00 0b 10 0d 01 03 
00 0b 10 0d 02 0a 
00 0b 10 0d 04 
00 0b 10 0d 0f 02 
00 0b 10 0d 12 
00 0b 10 0d 15 
00 0b 10 0d 17 08 
00 0b 10 0e 01 03 
00 0b 10 0e 02 08 
00 0b 10 0e 03 08 
00 0b 10 0e 04 03 
00 0b 10 0e 08 09 
00 0b 10 0e 09 09 
00 0b 10 0e 0a 09 
00 0b 10 0e 0e 09 
00 0b 10 0e 0f 09 
00 0b 10 0e 12 09 
00 0b 10 0e 14 02 
00 0b 10 0e 16 1d 
00 0b 10 0e 17 09 
00 0b 10 0f 01 09 
00 0b 10 0f 02 0c 
00 0b 10 0f 02 
00 0b 10 0f 03 0c 
00 0b 10 0f 08 08 
00 0b 10 0f 09 08 
00 0b 10 0f 0a 08 
00 0b 10 0f 0e 08 
00 0b 10 0f 0f 09 
00 0b 10 0f 12 02 
00 0b 10 0f 1e 03 
00 0b 10 0f 27 25 
00 0b 10 13 01 0c 
00 0b 10 13 02 0c 
00 0b 10 13 03 0d 
00 0b 10 13 08 03 
00 0b 10 13 0a 02 
00 0b 10 13 10 0c 
00 0b 10 15 01 0d 
00 0b 10 15 03 0d 
00 0b 10 15 08 03 
00 0b 10 15 0a 02 
00 0b 10 15 0e 02 
00 0b 10 15 0f 0d 
00 0b 10 15 10 0d 
00 0b 10 15 12 0d 
00 0b 10 15 17 0f 
00 0b 10 15 18 0f 
00 0b 10 15 20 0e 
00 0b 10 16 03 0d 
00 0b 10 16 08 08 
00 0b 10 16 0a 03 
00 0b 10 16 0e 08 
00 0b 10 16 0f 08 
00 0b 10 16 12 0c 
00 0b 10 16 15 0e 
00 0b 10 16 18 0f 
00 0b 10 16 20 0e 
00 0b 10 1b 01 08 
00 0b 10 1b 02 0c 
00 0b 10 1b 03 0d 
00 0b 10 1b 08 03 
00 0b 10 1b 0e 02 
00 0b 10 1b 0f 08 
00 0b 10 1b 11 0c 
00 0b 10 1b 12 0d 
00 0b 10 1b 14 0c 
00 0b 10 1b 15 0e 
00 0b 10 1b 17 0f 
00 0b 10 1b 20 0e 
00 0b 10 1c 01 08 
00 0b 10 1c 03 0d 
00 0b 10 1c 0f 0d 
00 0b 10 1c 12 0d 
00 0b 10 1c 14 08 
00 0b 10 1c 19 0f 
00 0b 10 1c 1f 0f 
00 0b 10 24 01 0c 
00 0b 10 24 02 0c 
00 0b 10 24 03 0d 
00 0b 10 24 08 03 
00 0b 10 24 0a 02 
00 0b 10 24 0e 20 
00 0b 10 24 12 0c 
00 0b 10 25 01 08 
00 0b 10 25 02 0c 
00 0b 10 25 04 0c 
00 0b 10 25 04 
00 0b 10 25 08 03 
00 0b 10 25 0a 02 
00 0b 10 25 0f 08 
00 0b 10 25 12 0c 
00 0b 10 25 14 08 
00 0b 10 25 14 
00 0b 10 25 16 0c 
00 0b 10 25 17 0f 
00 0b 10 25 18 0d 
00 0b 10 25 1e 0f 
00 0b 10 25 20 0e 
00 0b 10 25 27 0f 
00 0b 11 02 00 03 
00 0b 11 02 04 
00 0b 11 02 0a 
00 0b 11 02 0e 
00 0b 11 02 16 08 
00 0b 11 02 18 0e 
00 0b 11 02 1e 0e 
00 0b 11 02 1f 0e 
00 0b 11 02 27 08 
00 0b 11 03 00 01 
00 0b 11 03 02 01 
00 0b 11 03 03 01 
00 0b 11 03 0a 00 
00 0b 11 03 0f 01 
00 0b 11 08 03 02 
00 0b 11 08 04 
00 0b 11 08 08 0c 
00 0b 11 08 09 02 
00 0b 11 08 0a 0c 
00 0b 11 08 0a 
00 0b 11 08 0e 02 
00 0b 11 08 0f 02 
00 0b 11 08 16 02 
00 0b 11 08 18 
00 0b 11 08 1e 
00 0b 11 08 1f 1d 
00 0b 11 08 27 02 
00 0b 11 08 
00 0b 11 0d 08 08 
00 0b 11 0d 0a 09 
00 0b 11 0d 10 
00 0b 11 0d 14 
00 0b 11 0d 15 
00 0b 11 0d 20 1d 
00 0b 11 0d 27 02 
00 0b 11 0e 03 02 
00 0b 11 0e 04 02 
00 0b 11 0e 10 09 
00 0b 11 0e 15 02 
00 0b 11 0e 16 02 
00 0b 11 0e 17 1d 
00 0b 11 0e 18 02 
00 0b 11 0e 1e 02 
00 0b 11 0f 02 03 
00 0b 11 0f 08 0b 
00 0b 11 0f 09 0b 
00 0b 11 0f 0a 0b 
00 0b 11 0f 0e 0b 
00 0b 11 0f 0f 0b 
00 0b 11 0f 10 0c 
00 0b 11 0f 15 03 
00 0b 11 0f 16 0c 
00 0b 11 0f 1f 1d 
00 0b 11 0f 27 0c 
00 0b 11 0f 
00 0b 11 13 02 02 
00 0b 11 13 03 02 
00 0b 11 13 08 0d 
00 0b 11 13 0e 02 
00 0b 11 13 0f 02 
00 0b 11 13 0f 
00 0b 11 13 16 0c 
00 0b 11 14 02 02 
00 0b 11 14 08 08 
00 0b 11 14 08 
00 0b 11 14 0e 
00 0b 11 14 0f 
00 0b 11 14 15 08 
00 0b 11 14 16 08 
00 0b 11 14 27 08 
00 0b 11 15 08 08 
00 0b 11 15 0a 02 
00 0b 11 15 0e 02 
00 0b 11 15 18 0e 
00 0b 11 15 1f 0e 
00 0b 11 15 27 02 
00 0b 11 16 08 12 
00 0b 11 16 0a 
00 0b 11 16 0e 08 
00 0b 11 16 0e 
00 0b 11 16 0f 08 
00 0b 11 16 0f 
00 0b 11 16 16 08 
00 0b 11 16 18 0e 
00 0b 11 16 27 08 
00 0b 11 1b 01 08 
00 0b 11 1b 02 0d 
00 0b 11 1b 04 
00 0b 11 1b 08 08 
00 0b 11 1b 0a 
00 0b 11 1b 15 0c 
00 0b 11 1b 1e 
00 0b 11 1b 1f 0e 
00 0b 11 1b 27 0d 
00 0b 11 1c 01 08 
00 0b 11 1c 16 08 
00 0b 11 1d 15 08 
00 0b 11 1d 15 
00 0b 11 24 02 02 
00 0b 11 24 03 02 
00 0b 11 24 08 0d 
00 0b 11 24 0e 02 
00 0b 11 24 0f 02 
00 0b 11 25 04 
00 0b 11 25 08 08 
00 0b 11 25 15 08 
00 0b 11 25 15 
00 0b 11 25 17 0c 
00 0b 11 25 18 08 
00 0b 11 25 1e 08 
00 0b 11 25 1f 0e 
00 0b 11 25 27 08 
00 0b 17 02 0f 08 
00 0b 17 02 10 08 
00 0b 17 02 12 08 
00 0b 17 02 19 08 
00 0b 17 02 1e 0c 
00 0b 17 02 1f 0e 
00 0b 17 02 27 08 
00 0b 17 03 02 04 
00 0b 17 03 0a 04 
00 0b 17 03 10 08 
00 0b 17 03 13 
00 0b 17 08 04 02 
00 0b 17 08 08 0d 
00 0b 17 08 09 1d 
00 0b 17 08 0a 0c 
00 0b 17 08 0f 02 
00 0b 17 08 10 02 
00 0b 17 08 11 0d 
00 0b 17 08 12 02 
00 0b 17 08 19 02 
00 0b 17 08 1e 0c 
00 0b 17 08 1f 25 
00 0b 17 08 20 02 
00 0b 17 08 27 02 
00 0b 17 08 
00 0b 17 0c 02 02 
00 0b 17 0c 03 02 
00 0b 17 0c 08 08 
00 0b 17 0c 09 1c 
00 0b 17 0c 0a 02 
00 0b 17 0c 0a 
00 0b 17 0c 0e 
00 0b 17 0c 0f 08 
00 0b 17 0c 0f 
00 0b 17 0c 11 0e 
00 0b 17 0c 1e 02 
00 0b 17 0c 
00 0b 17 0d 01 
00 0b 17 0d 0a 09 
00 0b 17 0d 11 0e 
00 0b 17 0d 12 02 
00 0b 17 0d 13 
00 0b 17 0d 14 
00 0b 17 0d 19 02 
00 0b 17 0d 1e 0a 
00 0b 17 0d 20 1d 
00 0b 17 0e 02 08 
00 0b 17 0e 04 02 
00 0b 17 0e 09 02 
00 0b 17 0e 0a 02 
00 0b 17 0e 0e 02 
00 0b 17 0e 0f 1b 
00 0b 17 0e 11 1d 
00 0b 17 0e 13 02 
00 0b 17 0e 18 14 
00 0b 17 0e 19 02 
00 0b 17 0e 1e 02 
00 0b 17 0e 27 02 
00 0b 17 0e 
00 0b 17 0f 02 03 
00 0b 17 0f 0a 0b 
00 0b 17 0f 0f 1b 
00 0b 17 0f 10 03 
00 0b 17 0f 12 0c 
00 0b 17 0f 13 03 
00 0b 17 0f 14 03 
00 0b 17 0f 19 0c 
00 0b 17 0f 1e 1d 
00 0b 17 0f 1f 25 
00 0b 17 0f 27 0c 
00 0b 17 0f 
00 0b 17 13 02 02 
00 0b 17 13 0a 02 
00 0b 17 13 10 0c 
00 0b 17 13 14 0c 
00 0b 17 13 1e 0c 
00 0b 17 13 27 0d 
00 0b 17 14 02 02 
00 0b 17 14 08 08 
00 0b 17 14 0f 08 
00 0b 17 14 10 08 
00 0b 17 14 12 08 
00 0b 17 14 13 08 
00 0b 17 14 14 08 
00 0b 17 14 19 08 
00 0b 17 14 1f 0e 
00 0b 17 14 27 08 
00 0b 17 15 02 10 
00 0b 17 15 0a 02 
00 0b 17 15 0f 08 
00 0b 17 15 12 08 
00 0b 17 15 18 0d 
00 0b 17 15 19 0d 
00 0b 17 15 1f 0e 
00 0b 17 15 27 02 
00 0b 17 16 02 03 
00 0b 17 16 08 0c 
00 0b 17 16 0a 12 
00 0b 17 16 0f 08 
00 0b 17 16 10 08 
00 0b 17 16 12 08 
00 0b 17 16 18 0d 
00 0b 17 16 19 08 
00 0b 17 16 1e 0c 
00 0b 17 16 1f 0e 
00 0b 17 16 27 08 
00 0b 17 1b 01 03 
00 0b 17 1b 02 0d 
00 0b 17 1b 08 08 
00 0b 17 1b 10 0d 
00 0b 17 1b 11 0d 
00 0b 17 1b 12 0d 
00 0b 17 1b 13 0c 
00 0b 17 1b 14 0c 
00 0b 17 1b 18 0c 
00 0b 17 1b 19 0d 
00 0b 17 1b 1e 0c 
00 0b 17 1b 1f 0e 
00 0b 17 1b 27 0c 
00 0b 17 1c 08 08 
00 0b 17 1c 0f 0c 
00 0b 17 1c 10 08 
00 0b 17 1c 12 08 
00 0b 17 1c 13 08 
00 0b 17 1c 14 08 
00 0b 17 1c 19 08 
00 0b 17 1c 1e 08 
00 0b 17 1d 0f 08 
00 0b 17 1d 11 0d 
00 0b 17 1d 13 08 
00 0b 17 1d 13 
00 0b 17 1d 14 08 
00 0b 17 1d 18 08 
00 0b 17 1d 19 08 
00 0b 17 1d 1e 08 
00 0b 17 1d 27 08 
00 0b 17 24 02 0c 
00 0b 17 24 08 0d 
00 0b 17 24 0a 0c 
00 0b 17 24 10 0c 
00 0b 17 24 14 0c 
00 0b 17 24 1e 0c 
00 0b 17 24 27 0d 
00 0b 18 02 02 0c 
00 0b 18 02 0f 08 
00 0b 18 02 10 0f 
00 0b 18 02 11 0e 
00 0b 18 02 1a 0c 
00 0b 18 02 1b 0c 
00 0b 18 02 1d 0c 
00 0b 18 02 20 0e 
00 0b 18 02 27 08 
00 0b 18 03 01 08 
00 0b 18 03 02 08 
00 0b 18 03 10 0f 
00 0b 18 03 1a 08 
00 0b 18 03 1a 
00 0b 18 03 1c 
00 0b 18 03 27 0e 
00 0b 18 08 01 03 
00 0b 18 08 02 03 
00 0b 18 08 03 02 
00 0b 18 08 04 
00 0b 18 08 08 0d 
00 0b 18 08 09 1d 
00 0b 18 08 0f 02 
00 0b 18 08 11 
00 0b 18 08 12 0d 
00 0b 18 08 1d 0c 
00 0b 18 08 1e 25 
00 0b 18 08 20 02 
00 0b 18 08 26 0d 
00 0b 18 08 27 02 
00 0b 18 08 
00 0b 18 0c 01 03 
00 0b 18 0c 02 02 
00 0b 18 0c 04 
00 0b 18 0c 08 08 
00 0b 18 0c 09 1d 
00 0b 18 0c 0f 08 
00 0b 18 0c 11 02 
00 0b 18 0c 11 
00 0b 18 0c 12 0e 
00 0b 18 0c 1a 02 
00 0b 18 0c 1b 02 
00 0b 18 0c 1b 
00 0b 18 0c 1d 02 
00 0b 18 0c 26 0e 
00 0b 18 0c 27 02 
00 0b 18 0d 01 03 
00 0b 18 0d 03 
00 0b 18 0d 04 
00 0b 18 0d 0f 0b 
00 0b 18 0d 12 0e 
00 0b 18 0d 1b 0a 
00 0b 18 0d 1c 
00 0b 18 0d 1d 0a 
00 0b 18 0d 26 0e 
00 0b 18 0e 02 02 
00 0b 18 0e 08 03 
00 0b 18 0e 09 02 
00 0b 18 0e 0f 0b 
00 0b 18 0e 11 02 
00 0b 18 0e 12 1d 
00 0b 18 0e 17 14 
00 0b 18 0e 1c 02 
00 0b 18 0e 1d 02 
00 0b 18 0e 26 14 
00 0b 18 0e 27 
00 0b 18 0e 
00 0b 18 0f 02 03 
00 0b 18 0f 03 03 
00 0b 18 0f 04 03 
00 0b 18 0f 08 0b 
00 0b 18 0f 09 1d 
00 0b 18 0f 0f 1b 
00 0b 18 0f 1a 0c 
00 0b 18 0f 1c 03 
00 0b 18 0f 1d 1d 
00 0b 18 0f 1e 25 
00 0b 18 0f 20 0c 
00 0b 18 0f 27 0c 
00 0b 18 0f 
00 0b 18 14 01 
00 0b 18 14 03 
00 0b 18 14 04 
00 0b 18 14 08 08 
00 0b 18 14 08 
00 0b 18 14 0e 
00 0b 18 14 0f 08 
00 0b 18 14 11 02 
00 0b 18 14 12 08 
00 0b 18 14 17 
00 0b 18 14 1a 
00 0b 18 14 1b 
00 0b 18 14 1c 
00 0b 18 14 1e 02 
00 0b 18 14 1f 
00 0b 18 14 26 08 
00 0b 18 14 27 
00 0b 18 15 01 0d 
00 0b 18 15 02 0d 
00 0b 18 15 03 02 
00 0b 18 15 10 0f 
00 0b 18 15 11 0e 
00 0b 18 15 17 0d 
00 0b 18 15 1a 0d 
00 0b 18 15 1f 0d 
00 0b 18 15 27 02 
00 0b 18 16 02 0c 
00 0b 18 16 03 03 
00 0b 18 16 04 03 
00 0b 18 16 10 08 
00 0b 18 16 11 0e 
00 0b 18 16 17 0d 
00 0b 18 16 1b 0c 
00 0b 18 16 1d 0c 
00 0b 18 16 27 08 
00 0b 18 1b 01 08 
00 0b 18 1b 02 0d 
00 0b 18 1b 08 08 
00 0b 18 1b 10 0f 
00 0b 18 1b 11 0e 
00 0b 18 1b 12 0d 
00 0b 18 1b 18 0c 
00 0b 18 1b 1b 0c 
00 0b 18 1b 1c 0c 
00 0b 18 1b 1d 0c 
00 0b 18 1b 26 0d 
00 0b 18 1b 27 0d 
00 0b 18 1d 02 08 
00 0b 18 1d 03 02 
00 0b 18 1d 04 
00 0b 18 1d 08 
00 0b 18 1d 0e 
00 0b 18 1d 0f 08 
00 0b 18 1d 10 0f 
00 0b 18 1d 10 
00 0b 18 1d 12 0d 
00 0b 18 1d 18 08 
00 0b 18 1d 18 
00 0b 18 1d 1b 
00 0b 18 1d 1c 08 
00 0b 18 1d 1c 
00 0b 18 1d 1d 08 
00 0b 18 1d 26 0d 
00 0b 18 1d 27 08 
00 0b 18 1d 27 
00 0b 18 24 01 0c 
00 0b 18 24 02 0c 
00 0b 18 24 03 02 
00 0b 18 24 04 02 
00 0b 18 24 08 0d 
00 0b 18 24 1a 0c 
00 0b 18 24 1d 0c 
00 0b 18 24 27 0d 
00 0b 18 24 27 
00 0b 19 02 02 03 
00 0b 19 02 08 0e 
00 0b 19 02 0f 04 
00 0b 19 02 17 08 
00 0b 19 02 18 0e 
00 0b 19 02 1e 0c 
00 0b 19 03 0f 05 
00 0b 19 03 1d 
00 0b 19 03 1e 
00 0b 19 03 27 
00 0b 19 08 02 02 
00 0b 19 08 04 02 
00 0b 19 08 04 
00 0b 19 08 08 25 
00 0b 19 08 0e 02 
00 0b 19 08 0f 02 
00 0b 19 08 17 02 
00 0b 19 08 1e 0c 
00 0b 19 08 27 14 
00 0b 19 08 
00 0b 19 0c 01 
00 0b 19 0c 02 02 
00 0b 19 0c 09 
00 0b 19 0c 0e 02 
00 0b 19 0c 0f 02 
00 0b 19 0c 17 08 
00 0b 19 0c 1d 02 
00 0b 19 0c 1e 02 
00 0b 19 0c 27 
00 0b 19 0c 
00 0b 19 0d 01 
00 0b 19 0d 08 0f 
00 0b 19 0d 12 
00 0b 19 0d 17 02 
00 0b 19 0d 1d 
00 0b 19 0d 1e 
00 0b 19 0d 1f 13 
00 0b 19 0d 26 
00 0b 19 0e 01 
00 0b 19 0e 04 04 
00 0b 19 0e 08 03 
00 0b 19 0e 0e 02 
00 0b 19 0e 0f 02 
00 0b 19 0e 17 02 
00 0b 19 0e 1d 02 
00 0b 19 0e 1e 02 
00 0b 19 0e 
00 0b 19 0f 02 03 
00 0b 19 0f 0e 03 
00 0b 19 0f 0f 03 
00 0b 19 0f 17 0c 
00 0b 19 0f 18 0c 
00 0b 19 0f 1d 03 
00 0b 19 0f 1e 03 
00 0b 19 0f 27 0c 
00 0b 19 0f 
00 0b 19 13 02 02 
00 0b 19 13 03 
00 0b 19 13 04 
00 0b 19 13 08 0e 
00 0b 19 13 0e 02 
00 0b 19 13 0f 16 
00 0b 19 13 10 0c 
00 0b 19 13 1e 0c 
00 0b 19 13 1f 0d 
00 0b 19 14 01 
00 0b 19 14 02 
00 0b 19 14 04 
00 0b 19 14 0e 
00 0b 19 14 0f 
00 0b 19 14 12 24 
00 0b 19 14 1d 
00 0b 19 14 1e 
00 0b 19 14 26 24 
00 0b 19 14 27 
00 0b 19 15 01 0c 
00 0b 19 15 0e 02 
00 0b 19 15 0f 02 
00 0b 19 15 17 0d 
00 0b 19 15 27 02 
00 0b 19 16 02 03 
00 0b 19 16 08 0e 
00 0b 19 16 0e 
00 0b 19 16 0f 03 
00 0b 19 16 10 08 
00 0b 19 16 17 08 
00 0b 19 16 1e 0c 
00 0b 19 16 27 08 
00 0b 19 1b 01 08 
00 0b 19 1b 04 
00 0b 19 1b 08 25 
00 0b 19 1b 0e 
00 0b 19 1b 0f 02 
00 0b 19 1b 0f 
00 0b 19 1b 17 0d 
00 0b 19 1b 18 
00 0b 19 1b 1d 0c 
00 0b 19 1b 1e 0c 
00 0b 19 1b 27 14 
00 0b 19 1c 01 08 
00 0b 19 1c 02 02 
00 0b 19 1c 08 25 
00 0b 19 1c 0e 02 
00 0b 19 1c 0f 02 
00 0b 19 1c 11 0e 
00 0b 19 1c 17 08 
00 0b 19 1c 1e 0c 
00 0b 19 1c 27 0e 
00 0b 19 1d 01 
00 0b 19 1d 02 02 
00 0b 19 1d 04 
00 0b 19 1d 0f 08 
00 0b 19 1d 17 08 
00 0b 19 1d 1d 08 
00 0b 19 1d 1d 
00 0b 19 1d 1e 
00 0b 19 1d 27 0d 
00 0b 19 24 02 02 
00 0b 19 24 08 0e 
00 0b 19 24 1e 0c 
00 0b 19 24 1f 0d 
00 0b 19 24 26 14 
00 0b 19 24 27 14 
00 0b 19 25 01 08 
00 0b 19 25 04 03 
00 0b 19 25 04 
00 0b 19 25 08 03 
00 0b 19 25 0f 02 
00 0b 19 25 18 08 
00 0b 19 25 1d 08 
00 0b 19 25 1d 
00 0b 19 25 1e 08 
00 0b 19 25 27 08 
00 0b 1f 02 00 05 
00 0b 1f 02 02 03 
00 0b 1f 02 03 05 
00 0b 1f 02 03 
00 0b 1f 02 0f 04 
00 0b 1f 02 11 0e 
00 0b 1f 02 12 0e 
00 0b 1f 02 17 0e 
00 0b 1f 02 20 0e 
00 0b 1f 02 26 0e 
00 0b 1f 03 00 
00 0b 1f 03 01 
00 0b 1f 03 02 
00 0b 1f 03 03 05 
00 0b 1f 03 03 
00 0b 1f 03 08 
00 0b 1f 03 0e 
00 0b 1f 03 0f 04 
00 0b 1f 03 0f 
00 0b 1f 03 18 08 
00 0b 1f 03 18 
00 0b 1f 03 19 0f 
00 0b 1f 03 1b 
00 0b 1f 03 1c 
00 0b 1f 03 20 0e 
00 0b 1f 03 27 0e 
00 0b 1f 08 01 03 
00 0b 1f 08 02 02 
00 0b 1f 08 04 03 
00 0b 1f 08 09 03 
00 0b 1f 08 0f 02 
00 0b 1f 08 11 1d 
00 0b 1f 08 17 25 
00 0b 1f 08 18 03 
00 0b 1f 0c 01 03 
00 0b 1f 0c 04 03 
00 0b 1f 0c 08 08 
00 0b 1f 0c 09 03 
00 0b 1f 0c 0f 02 
00 0b 1f 0c 11 0f 
00 0b 1f 0c 18 03 
00 0b 1f 0c 1c 
00 0b 1f 0d 01 03 
00 0b 1f 0d 03 
00 0b 1f 0d 0f 03 
00 0b 1f 0d 11 0f 
00 0b 1f 0d 12 
00 0b 1f 0d 17 0f 
00 0b 1f 0d 1b 1b 
00 0b 1f 0d 26 
00 0b 1f 0e 04 02 
00 0b 1f 0e 09 0b 
00 0b 1f 0e 0f 02 
00 0b 1f 0e 11 02 
00 0b 1f 0e 12 02 
00 0b 1f 0e 17 02 
00 0b 1f 0e 18 02 
00 0b 1f 0e 1b 02 
00 0b 1f 0e 1c 02 
00 0b 1f 0e 26 02 
00 0b 1f 0e 
00 0b 1f 0f 02 1c 
00 0b 1f 0f 04 03 
00 0b 1f 0f 09 03 
00 0b 1f 0f 0e 03 
00 0b 1f 0f 0f 03 
00 0b 1f 0f 11 1d 
00 0b 1f 0f 17 25 
00 0b 1f 0f 18 03 
00 0b 1f 0f 1b 03 
00 0b 1f 0f 1c 03 
00 0b 1f 13 01 0c 
00 0b 1f 13 08 03 
00 0b 1f 13 0f 02 
00 0b 1f 13 10 
00 0b 1f 13 18 0c 
00 0b 1f 14 0f 02 
00 0b 1f 14 18 
00 0b 1f 14 1b 08 
00 0b 1f 14 1c 
00 0b 1f 15 01 0c 
00 0b 1f 15 08 03 
00 0b 1f 15 0e 02 
00 0b 1f 15 0f 02 
00 0b 1f 15 10 
00 0b 1f 15 11 0e 
00 0b 1f 15 17 0e 
00 0b 1f 15 20 0e 
00 0b 1f 16 03 03 
00 0b 1f 16 04 03 
00 0b 1f 16 10 
00 0b 1f 16 12 0e 
00 0b 1f 16 17 0e 
00 0b 1f 16 1a 
00 0b 1f 16 26 0e 
00 0b 1f 1b 01 08 
00 0b 1f 1b 02 
00 0b 1f 1b 03 
00 0b 1f 1b 04 03 
00 0b 1f 1b 04 
00 0b 1f 1b 08 03 
00 0b 1f 1b 0f 02 
00 0b 1f 1b 11 0e 
00 0b 1f 1b 12 0e 
00 0b 1f 1b 17 0e 
00 0b 1f 1b 18 0d 
00 0b 1f 1b 19 0c 
00 0b 1f 1b 1a 
00 0b 1f 1b 1b 0c 
00 0b 1f 1b 1c 0c 
00 0b 1f 1b 20 
00 0b 1f 1b 26 0e 
00 0b 1f 1b 26 
00 0b 1f 1b 27 0e 
00 0b 1f 1b 27 
00 0b 1f 1c 01 08 
00 0b 1f 1c 03 08 
00 0b 1f 1c 08 03 
00 0b 1f 1c 11 0e 
00 0b 1f 1c 19 08 
00 0b 1f 1c 1c 08 
00 0b 1f 1c 20 0e 
00 0b 1f 1c 27 0e 
00 0b 1f 1d 01 03 
00 0b 1f 1d 0f 02 
00 0b 1f 1d 11 08 
00 0b 1f 1d 26 0d 
00 0b 1f 24 01 0c 
00 0b 1f 24 01 
00 0b 1f 24 08 03 
00 0b 1f 24 0e 20 
00 0b 1f 24 0f 02 
00 0b 1f 24 18 0c 
00 0b 1f 24 18 
00 0b 1f 25 01 08 
00 0b 1f 25 01 
00 0b 1f 25 02 
00 0b 1f 25 03 03 
00 0b 1f 25 03 
00 0b 1f 25 04 0e 
00 0b 1f 25 04 
00 0b 1f 25 08 
00 0b 1f 25 0e 
00 0b 1f 25 0f 02 
00 0b 1f 25 11 0e 
00 0b 1f 25 17 0e 
00 0b 1f 25 18 
00 0b 1f 25 19 0f 
00 0b 1f 25 1b 08 
00 0b 1f 25 1b 
00 0b 1f 25 20 0e 
00 0b 1f 25 20 
00 0b 1f 25 27 
00 0b 20 02 00 03 
00 0b 20 02 00 
00 0b 20 02 02 03 
00 0b 20 02 04 
00 0b 20 02 0f 04 
00 0b 20 02 11 08 
00 0b 20 02 18 0e 
00 0b 20 02 1a 0e 
00 0b 20 02 1f 0e 
00 0b 20 02 25 08 
00 0b 20 02 26 0e 
00 0b 20 02 27 08 
00 0b 20 03 00 01 
00 0b 20 03 02 01 
00 0b 20 03 08 00 
00 0b 20 03 0e 00 
00 0b 20 03 0f 01 
00 0b 20 08 01 
00 0b 20 08 04 
00 0b 20 08 08 0c 
00 0b 20 08 08 
00 0b 20 08 09 1d 
00 0b 20 08 0e 
00 0b 20 08 0f 02 
00 0b 20 08 11 02 
00 0b 20 08 18 
00 0b 20 08 1a 
00 0b 20 08 20 02 
00 0b 20 08 25 02 
00 0b 20 0d 08 09 
00 0b 20 0d 0f 09 
00 0b 20 0d 11 02 
00 0b 20 0d 20 
00 0b 20 0d 24 
00 0b 20 0d 25 
00 0b 20 0d 26 0a 
00 0b 20 0e 03 02 
00 0b 20 0e 18 02 
00 0b 20 0e 1a 02 
00 0b 20 0e 20 08 
00 0b 20 0e 24 02 
00 0b 20 0e 25 02 
00 0b 20 0e 26 02 
00 0b 20 0e 
00 0b 20 0f 02 03 
00 0b 20 0f 09 1d 
00 0b 20 0f 0f 0b 
00 0b 20 0f 19 03 
00 0b 20 0f 1f 1d 
00 0b 20 0f 20 0c 
00 0b 20 0f 24 03 
00 0b 20 0f 25 03 
00 0b 20 13 02 02 
00 0b 20 13 08 0e 
00 0b 20 13 0e 02 
00 0b 20 13 0f 02 
00 0b 20 13 0f 
00 0b 20 13 25 0c 
